artist_id,song_id,danceability,duration_ms,energy,key,loudness,acousticness,instrumentalness,liveness,valence,tempo
0hCNtLu0JehylgoiP8L4Gh,2EBCVPNAG46nbgs6jXPGvv,0.746,210627.0,0.728,11.0,-2.464,0.158,0.0,0.249,0.708,124.954
0RqtSIYZmd4fiBKVFqyIqD,2D52zjCyqEIQa221lhw6uk,0.404,326983.0,0.723,6.0,-5.26,0.0661,1.91e-06,0.233,0.225,160.048
70cRZdQywnSFp9pnc2WTCE,0iOZM63lendWRTTeKhZBSC,0.606,244027.0,0.457,6.0,-14.035,0.713,2.53e-05,0.0747,0.813,92.033
0k17h0D3J5VfsdmQ1iZtE9,5Yt80fWRB8JG73XlPjrrKP,0.694,238747.0,0.394,0.0,-15.881,0.0781,0.000677,0.247,0.719,104.126
1bs7HoMkSyQwcobCpE9KpN,4An0hbjs1THl9cQprYrN6G,0.547,160373.0,0.722,1.0,-6.593,0.382,0.0,0.049,0.654,112.424
4MVyzYMgTwdP7Z49wAZHx0,5EWPGh7jbTNO2wakv8LjUI,0.252,547107.0,0.844,0.0,-8.121,0.0765,0.00018,0.084,0.351,118.158
1dfeR4HaWDbWqFHLkxsg1d,6inw6esWI4spnBSMR0wPDS,0.663,245454.0,0.719,2.0,-8.785,0.144,1.4e-06,0.171,0.538,113.457
711MCceyCBcFnzjGY4Q7Un,08mG3Y1vljYA6bvDt4Wqkj,0.31,255493.0,0.7,9.0,-5.678,0.011,0.00965,0.0828,0.763,188.386
7Ey4PD4MYsKc5I2dolUwbH,07KHJvlYBeQVqrmifTEqEp,0.412,265093.0,0.528,1.0,-6.613,0.298,5.03e-05,0.332,0.175,79.962
1SQRv42e4PjEYfPhS0Tk9E,1oG2vWELiGjIqxwqGcyqwF,0.567,133933.0,0.959,8.0,-3.822,0.0995,6.07e-05,0.1,0.961,137.377
0rvjqX7ttXeg3mTy8Xscbt,77NNZQSqzLNqh2A9JhLRkg,0.491,248907.0,0.802,4.0,-7.106,0.25,0.0,0.387,0.472,119.25
0NKDgy9j66h3DLnN8qu1bB,1TfqLAPs4K3s2rJMoCokcS,0.692,216933.0,0.711,0.0,-7.498,0.227,0.0,0.12,0.875,125.135
3fMbdgg4jU18AjLCKBhRSm,5ChkMS8OtdzJeqyybCc9R5,0.92,293827.0,0.654,11.0,-3.051,0.0236,0.0158,0.0359,0.847,117.046
3fMbdgg4jU18AjLCKBhRSm,5lA3pwMkBdd24StM90QrNR,0.888,238733.0,0.815,11.0,-4.909,0.23,0.000424,0.127,0.961,127.273
3fMbdgg4jU18AjLCKBhRSm,1OOtq8tRnDM8kG2gqUPjAj,0.779,258040.0,0.867,3.0,-3.704,0.0491,7.98e-06,0.197,0.915,138.858
3fMbdgg4jU18AjLCKBhRSm,1D9KEXIrlmPUkMTdYzqgX4,0.775,357493.0,0.857,11.0,-4.943,0.0906,0.000172,0.918,0.797,118.419
5aEMARkjW3SYYnGLTLgCks,3adDtszDQ2hpGaZUkvKhhr,0.845,240827.0,0.509,2.0,-11.231,0.00176,0.0715,0.315,0.947,126.539
6zFYqv1mOsgBRQbae3JJ9e,3FCto7hnn1shUyZL42YgfO,0.334,336093.0,0.472,0.0,-8.792,0.6,3.77e-06,0.317,0.431,179.167
67ea9eGLXYMsO2eYQRui3w,66MTlHwUl24CzwRnx8nh7S,0.395,297000.0,0.59,10.0,-14.027,0.293,0.17,0.325,0.145,117.42
51Blml2LZPmy7TTiAg47vQ,6QPhpvO1pWDS91EsEmzsbc,0.542,296227.0,0.554,2.0,-7.29,0.000153,0.322,0.147,0.117,109.952
5NGO30tJxFlKixkPSgXcFE,2sXp9Qmvc7mRaDBjBgcGGi,0.813,253887.0,0.46,1.0,-9.78,0.56,0.0105,0.0724,0.729,117.387
5NGO30tJxFlKixkPSgXcFE,0SYRVn2YF7HBscQEmlkpTI,0.608,191947.0,0.746,0.0,-8.851,0.026,2.39e-06,0.043,0.745,134.03
5NGO30tJxFlKixkPSgXcFE,5xD021bM8VbqrhCVhxRozx,0.582,290280.0,0.81,1.0,-7.024,0.0338,1.68e-05,0.202,0.875,151.006
5NGO30tJxFlKixkPSgXcFE,5pDmunv6G71w7NSjOPXbYw,0.535,260573.0,0.745,2.0,-10.123,0.127,0.0792,0.179,0.376,163.913
1gRNBaI4yn6wCCTvRhGWh8,2QgWuCtBpNIpl5trmKCxRf,0.527,515867.0,0.509,7.0,-10.893,0.6,0.0,0.144,0.497,138.317
6olE6TJLqED3rqDCT0FyPh,5ghIJDpPoe3CfHMGu71E6T,0.516,301920.0,0.906,1.0,-4.525,2.86e-05,0.000101,0.105,0.728,116.775
4AK6F7OLvEQ5QYCBNiQWHq,70OTIpw8x8UXUsuCHW9i1i,0.723,192107.0,0.711,0.0,-5.576,0.0997,0.0,0.0528,0.606,138.098
4F84IBURUo98rz4r61KF70,1jNOi6m3Hn8nLEeHCp5Msr,0.753,231800.0,0.457,0.0,-7.709,0.00679,0.484,0.311,0.297,123.913
6eqOQxEVnnxvhtv8TTpfJc,0EGbpMPU0NuaMzBZ35aXuI,0.606,259664.0,0.654,4.0,-7.365,0.158,0.00013,0.0621,0.213,102.869
6prmLEyn4LfHlD9NnXWlf7,44aN5xKL3kGHvQ5bXVk6B8,0.703,208330.0,0.736,4.0,-5.709,0.186,1.92e-05,0.174,0.274,119.955
7pGyQZx9thVa8GxMBeXscB,0zREtnLmVnt8KUJZZbSdla,0.629,220520.0,0.709,0.0,-6.392,0.136,0.0,0.237,0.699,75.998
13saZpZnCDWOI9D4IJhp1f,5st5644IlBmKiiRE73UsoZ,0.775,219893.0,0.904,1.0,-4.08,0.0271,0.000303,0.06,0.84,130.009
4TH4BHy0LdBi3dpBW4P2UX,0sQLhT32E9ZG2zn5iYR6nN,0.508,227280.0,0.677,1.0,-5.696,0.328,0.0,0.0491,0.575,121.928
0jnsk9HBra6NMjO2oANoPY,2S5LNtRVRPbXk01yRQ14sZ,0.854,224258.0,0.766,9.0,-4.697,0.0242,0.0,0.0793,0.784,118.004
1HxJeLhIuegM3KgvPn8sTa,66hayvUbTotekKU3H4ta1f,0.432,250286.0,0.781,4.0,-4.038,0.041,4.21e-06,0.0789,0.197,139.432
63MQldklfxkjYDoUE4Tppz,36lqt57OHqk48BVFzPDEKt,0.521,243960.0,0.752,11.0,-5.374,0.0191,0.0,0.0682,0.3,105.051
5SbkVQYYzlw1kte75QIabH,1vxw6aYJls2oq3gW0DujAo,0.855,177466.0,0.587,8.0,-4.589,0.0505,0.00714,0.105,0.64,111.97
1Cs0zKBU1kc0i8ypK3B9ai,4GgOvZJ1vL1f6QTaPJdxXP,0.606,208135.0,0.612,2.0,-3.676,0.211,3.7e-06,0.128,0.477,127.882
0C2nBa56HaSisckWUDOhp0,165cBHBSASptjO9yjSpjhu,0.698,233893.0,0.778,6.0,-3.128,0.0626,3.34e-06,0.0735,0.603,124.962
1pgtr4nhBQjp9oCUBPyYWh,27L8sESb3KR79asDUBu8nW,0.774,197987.0,0.75,11.0,-4.927,0.0021,1.85e-05,0.0808,0.925,118.015
3b8QkneNDz4JHKKKlLgYZg,0i5el041vd6nxrGEU8QRxy,0.464,208960.0,0.945,10.0,-3.342,0.0189,0.0,0.0575,0.877,148.012
0kkxsdcaWmWU2yWAqclDh4,1oew3nFNY3vMacJAsvry0S,0.544,193733.0,0.774,5.0,-4.21,0.00682,0.0,0.135,0.522,174.121
2BL5VxhQadpc4v2VlZyKY5,6XujyDupMstcvXN2wLjlCV,0.672,208293.0,0.691,2.0,-5.05,0.0218,0.0,0.0829,0.473,200.102
68EB3QvNdVLkC7SAgDbHIR,6Zmlv6KfW9RmuJqt3IW2T0,0.749,248704.0,0.654,11.0,-6.127,0.0657,0.0,0.0587,0.658,120.032
0MlOPi3zIDMVrfA9R04Fe3,1eiXLANaZCSKIfDmwTorg5,0.632,197760.0,0.966,11.0,-1.562,0.0121,0.000935,0.253,0.435,124.999
4J3wzDMI97AlGimdiVcaLb,34tpyktCKATvK7pcVewId5,0.865,174173.0,0.898,2.0,-3.378,0.283,0.764,0.0896,0.771,138.031
7lVtH5UmhLGyfN9iS2FFk7,2MfEpvNr8u6zO9rJVb1aEw,0.573,231693.0,0.989,11.0,-5.595,0.0164,0.00329,0.297,0.369,145.025
1FcRUsTmnEQfVCH5OIKSpb,2AMoQ7iQf2Bg9qbCHEjkdv,0.545,126627.0,0.934,1.0,-4.967,0.000242,6.63e-05,0.567,0.179,140.031
7xklw3WodFZiNNmQt3DIgp,2uuTo18bRgXj3RvlbZKMvU,0.539,312533.0,0.857,11.0,-5.924,0.0518,0.00119,0.128,0.209,144.129
16oZKvXb6WkQlVAjwo2Wbg,1jdNcAD8Ir58RlsdGjJJdx,0.685,161227.0,0.474,0.0,-9.105,0.779,1.23e-06,0.149,0.36,79.991
4ogvuDRerGhZfSf7TtzHlr,3oQomOPRNQ5NVFUmLJHbAV,0.671,211933.0,0.153,0.0,-13.569,0.912,5.53e-05,0.0771,0.658,85.6
1uNFoZAHBGtllmzznpCI3s,6nRwc5GgNvBMkKaynhQzrm,0.841,207547.0,0.571,5.0,-8.066,0.65,0.00033,0.0895,0.772,125.032
7n2wHs1TKAczGzO7Dd2rGr,3zkWCteF82vJwv0hRLba76,0.751,206880.0,0.744,10.0,-6.604,0.0186,0.0,0.0447,0.77,149.961
4yiQZ8tQPux8cPriYMWUFP,26eOTllWPn7oKuDUJnsJwF,0.756,246467.0,0.77,1.0,-3.502,0.191,0.0,0.178,0.73,119.961
1g1yxsNVPhMUl9GrMjEb2o,3CE3PYF64qJBjq54Uf9ZiW,0.585,170213.0,0.921,0.0,-4.45,0.0144,6.21e-06,0.368,0.915,102.947
1eAJ2GrxUU5nJYEqaxQWvW,0ceI4w0e2Syq1sNxCe6lLm,0.655,212173.0,0.961,11.0,-4.245,0.0538,0.000135,0.0816,0.395,144.982
6sFIWsNpZYqfjUpaCgueju,0PGLRTN0X6DrXh645WJCIY,0.623,204773.0,0.81,5.0,-4.683,0.00553,5.15e-05,0.257,0.579,122.041
6prmLEyn4LfHlD9NnXWlf7,2rDwdvBma1O1eLzo29p2cr,0.44,227320.0,0.683,11.0,-4.732,0.00706,0.0,0.0593,0.445,185.948
2aYJ5LAta2ScCdfLhKgZOY,16Of7eeW44kt0a1M0nitHM,0.668,215693.0,0.857,7.0,-2.944,0.0191,6.71e-06,0.0385,0.748,131.959
64rxQRJsLgZwHHyWKB8fiF,502X3BGNst24d1LUKkLh35,0.824,286667.0,0.978,7.0,-9.244,0.236,0.000718,0.393,0.78,127.997
5PokPZn11xzZXyXSfnvIM3,7rojor07Wzc7w3zXOxex80,0.543,195307.0,0.919,1.0,-4.831,0.000441,0.0,0.238,0.498,125.017
3whuHq0yGx60atvA2RCVRW,4jOtC832PyIXlCVPRElfQu,0.762,185587.0,0.863,0.0,-3.689,0.015,0.0,0.125,0.965,106.008
6GfiCQDFYANz5wUkSmb3Dr,4iWYPj04kHXcZK0st5yzZf,0.532,236907.0,0.633,11.0,-5.106,0.00378,0.0,0.0804,0.448,164.13
58lV9VcRSjABbAbfWS6skp,0kM6mwCUDLAoVgAtyc8PVv,0.518,179920.0,0.934,5.0,-4.095,0.00854,5.04e-06,0.0573,0.477,105.991
6prmLEyn4LfHlD9NnXWlf7,0H1OyEooZ5SzBYYdJEzxoy,0.648,228240.0,0.908,4.0,-4.251,0.0113,0.0,0.374,0.793,131.147
4gzpq5DPGxSnKTe4SA8HAU,7LVHVU3tWfcxj5aiPFEW4Q,0.209,295533.0,0.418,3.0,-8.74,0.163,0.00195,0.113,0.123,138.265
0hEurMDQu99nJRq8pTxO14,6Vecwo7AHst9V2CE3kmwr0,0.668,231467.0,0.739,4.0,-4.919,0.0383,0.0,0.13,0.571,131.918
04gDigrS5kc9YWfZHwBETP,1YI0uK36eupTmw9F8kHysr,0.594,244867.0,0.784,0.0,-5.237,0.0752,0.0,0.0704,0.801,88.11
7n2wHs1TKAczGzO7Dd2rGr,2Zukohv1kW91bY2OUIXSct,0.694,161440.0,0.854,7.0,-3.891,0.00614,0.0,0.158,0.803,112.007
7Eshpryyi2F9Jg0ixaysNn,0wqeaDeaKq14IuQESPqBEJ,0.522,346493.0,0.219,0.0,-13.166,0.937,0.0,0.692,0.422,76.122
3FUY2gzHeIiaesXtOAdB7A,24YvUQnuPL8gObCfSnAobH,0.677,216773.0,0.89,1.0,-4.448,0.182,0.0,0.0826,0.764,97.012
3FUY2gzHeIiaesXtOAdB7A,2hKdd3qO7cWr2Jo0Bcs0MA,0.468,259933.0,0.64,0.0,-5.862,0.154,0.0,0.154,0.499,79.297
5p7f24Rk5HkUZsaS3BLG5F,0xCmwofyCiXdhoBsMSNj2w,0.616,218773.0,0.768,0.0,-6.714,0.0032,0.0,0.427,0.322,122.91
6aZyMrc4doVtZyKNilOmwu,69J73rzjNvo8b9ZwWlL4FS,0.649,248360.0,0.735,0.0,-6.137,0.0742,0.0,0.183,0.372,107.977
4UXqAaa6dQYAk18Lv7PEgX,5ybUdN3DmQL8T3eqg4XjmQ,0.612,213280.0,0.902,9.0,-3.911,0.000916,0.0,0.0498,0.463,100.023
5K4W6rqBFWDnAN6FQUkS6x,53gcDgFyqqpvCzXWrnFZpH,0.79,211000.0,0.647,10.0,-5.983,0.0515,0.0,0.248,0.654,87.999
1zuG3w1Zgeou53fb3Vu3bO,1Z5L1sgdPUPfcuxsfaYzcB,0.626,190000.0,0.784,7.0,-3.874,0.0372,0.0,0.182,0.555,120.031
1SupJlEpv7RS2tPNRaHViT,3tTjEntiaTWvWK3MA8fcZD,0.736,206667.0,0.719,8.0,-3.839,0.256,0.0,0.0909,0.656,90.013
47mIJdHORyRerp4os813jD,17hcFa5JZWpaSJ36Bi3nTw,0.482,216308.0,0.798,7.0,-6.523,0.0112,1.48e-06,0.854,0.143,110.067
3nFkdlSjzX9mRTtwJOzDYB,2igwFfvr1OAGX9SKDCPBwO,0.504,276920.0,0.96,8.0,-1.55,0.0271,0.0,0.545,0.766,173.519
28Ky95tmlHktB96DBUoB0g,5Ym19YSvxpcLhtlC2g605d,0.55,309793.0,0.788,11.0,-6.298,0.246,0.0,0.0811,0.122,120.045
536BYVgOnRky0xjsPT96zl,6jrMVRReY24qzCfe1BRrww,0.556,191400.0,0.763,6.0,-3.952,0.000728,6.79e-06,0.071,0.814,138.986
0dEvJpkqhrcn64d3oI8v79,2RKmGDTq840oLpKC0WOaCr,0.632,184400.0,0.836,10.0,-5.583,0.0836,0.0,0.149,0.966,96.008
6BrvowZBreEkXzJQMpL174,5nUJym1qItTzwWx2zfSxUb,0.519,199849.0,0.814,6.0,-2.884,0.0114,0.0,0.0676,0.381,127.968
0id62QV2SZZfvBn9xpmuCl,77ZDYZaY5ppRrVqZOMUF2P,0.258,239147.0,0.891,11.0,-6.375,0.0929,0.0,0.301,0.453,171.995
1VBflYyxBhnDc9uVib98rw,15iosIuxC3C53BgsM5Uggs,0.6,187027.0,0.905,1.0,-3.41,0.00274,0.0,0.831,0.636,124.032
3aBkeBhwadnWMWoVJ2CxJC,0TPsuCKxq2v8EeZg7ZWde2,0.622,226346.0,0.899,9.0,-3.139,0.0317,0.0,0.0928,0.852,85.844
1uNFoZAHBGtllmzznpCI3s,190jyVPHYjAqEaOGmMzdyk,0.596,227987.0,0.83,0.0,-4.722,0.00137,3.96e-05,0.065,0.6,127.965
3KEb1kbIZN5jumsjFEWgSW,7mnGQesk1TzQLzQ9bYWZPR,0.537,224693.0,0.84,9.0,-4.626,0.2,2.15e-06,0.0998,0.211,124.269
74XFHRwlV6OrjEM0A2NCMF,1yjY7rpaAQvKwpdUliHx0d,0.602,216013.0,0.923,5.0,-3.763,0.0098,0.0,0.0561,0.765,136.01
3NPpFNZtSTHheNBaWC82rB,0fYVliAYKHuPmECRs1pbRf,0.4,195199.0,0.868,11.0,-5.988,0.0112,0.0685,0.27,0.57,180.261
0a1gHP0HAqALbEyxaD5Ngn,4rlWtsOCfxD8u1aCbbaHHp,0.56,276973.0,0.933,5.0,-5.54,0.00219,0.0,0.114,0.581,103.05
2sil8z5kiy4r76CRTXxBCA,0QXSKayRWtfxMKHJxVurkZ,0.493,214720.0,0.879,6.0,-4.029,0.00852,0.0,0.253,0.63,177.937
3aBkeBhwadnWMWoVJ2CxJC,6j6bTAiW0oEfLlAjmRNcbb,0.163,224720.0,0.616,9.0,-9.996,0.0286,0.0,0.0826,0.33,81.993
26T3LtbuGT1Fu9m0eRq5X3,3kb72STxc2959ZqsTwu52i,0.634,175493.0,0.849,0.0,-7.075,0.0438,0.0,0.363,0.919,156.004
33ScadVnbm2X8kkUqOkC6Z,2a1o6ZejUi8U3wzzOtCOYw,0.467,198773.0,0.92,0.0,-4.78,0.0813,0.0,0.0494,0.849,130.012
7fObcBw9VM3x7ntWKCYl0z,3MldzywZOH4Uci6bq9noyJ,0.771,243013.0,0.631,1.0,-6.795,0.0308,0.0,0.168,0.283,119.965
3cdj3lQrBwsYwlFMcoZAWO,1evpAK81PGL5goDnBSB2gp,0.429,233807.0,0.871,2.0,-2.509,0.00422,0.0,0.331,0.54,131.971
46gyXjRIvN1NL1eCB8GBxo,72bcGQS25EsH2bg3psZZ8c,0.421,229853.0,0.761,1.0,-3.835,0.00261,0.0,0.124,0.681,175.937
6O7MpKrY91vlCd4Osi6XKs,2RxqHa7EgbKHEjYav48eXX,0.447,228280.0,0.935,8.0,-4.23,0.000193,0.00728,0.0865,0.289,140.03
5L1n6wVJMxBw6sZbxD0XAU,5i17G48swlxfwtQKeq5xcF,0.466,184853.0,0.9,0.0,-5.25,0.000691,0.0,0.55,0.282,127.914
5v61OSg53KaQxGMpErkBNp,3EuiMoY8lTjAvIqNf8Uyr3,0.49,187853.0,0.861,5.0,-4.273,0.00419,0.000111,0.302,0.586,93.984
6XyY86QOPPrYVGvF9ch6wz,5JHNg1hxZFT7TDEphhM4wj,0.487,231680.0,0.961,4.0,-4.139,0.0415,1.15e-06,0.553,0.323,170.005
6TcnmlCSxihzWOQJ8k0rNS,3354J49VpkbZJho7Ztdzpw,0.599,272973.0,0.543,0.0,-9.226,0.0129,0.00193,0.291,0.624,91.105
1g1yxsNVPhMUl9GrMjEb2o,5VWmMZCfJ4yVkJw9ZLFXej,0.464,198360.0,0.525,2.0,-6.965,0.64,6.64e-06,0.104,0.616,90.41
1g1yxsNVPhMUl9GrMjEb2o,6MDTpYxPFL0wtFd0pjfKws,0.531,200200.0,0.542,8.0,-7.721,0.356,0.0,0.119,0.726,171.878
6aZyMrc4doVtZyKNilOmwu,0rFOs9paloAvEtzwDX1Kmc,0.664,196280.0,0.491,9.0,-6.544,0.594,0.0,0.11,0.24,127.97
4lmpEOYpB8yNe8buBDP5vF,5x79GAQ60uptsPjMNYR7LD,0.69,191760.0,0.718,7.0,-5.801,0.00114,0.0,0.237,0.665,127.989
0L6Gwm0JDrgIQJfjarWSUR,5K7AMlpc4796JRWXb26nCV,0.371,266533.0,0.609,11.0,-5.524,0.386,0.0,0.104,0.426,136.526
26dSoYclwsYLMAKD3tpOr4,2EvwLVrnYbCZEG6Kx5DCRy,0.769,212107.0,0.638,11.0,-5.054,0.0902,0.0,0.0857,0.782,115.007
0dkSTkkNl8moTfylwJKvTL,4ol9WoZzEvvldE5Ttal1DK,0.611,217495.0,0.807,3.0,-4.12,0.0644,0.0,0.217,0.436,112.964
1g1yxsNVPhMUl9GrMjEb2o,0THbsvMRmCHpFT3YLX301c,0.658,232813.0,0.296,2.0,-10.584,0.872,0.0,0.114,0.311,103.975
42aeGx2I3uXINpGqC8L0LD,2XFOuxF5xUZ00RaVfaIdw2,0.389,251933.0,0.954,3.0,-3.945,0.00199,0.0,0.135,0.382,162.823
61YE3whKiuRr83j1yOm5M7,2WZyfujzMweFLnozyUJBkW,0.404,245933.0,0.571,0.0,-5.069,0.182,2.08e-05,0.129,0.29,147.01
306JHpIRGVaQd6OltnOzUO,3mNecsYFb6LQg7822DPXCP,0.481,189333.0,0.94,7.0,-5.204,0.000891,0.0,0.0939,0.66,96.493
0Riv2KnFcLZA3JSVryRg4y,2QTAvgxcdRQ5guzieFDeMg,0.552,267120.0,0.804,11.0,-7.233,0.00486,2.75e-05,0.414,0.543,127.039
01olvHW7uzIInQx9VTNuJm,05eopGTXIpcaDMgwPN1ViO,0.325,212288.0,0.663,11.0,-5.869,0.0313,0.0101,0.0737,0.147,174.04
0dEvJpkqhrcn64d3oI8v79,2RQ3fWFZJJe4G5KkHEACww,0.68,285160.0,0.857,7.0,-4.132,0.0151,2.88e-05,0.056,0.794,95.349
72OaDtakiy6yFqkt4TsiFt,2goLsvvODILDzeeiT4dAoR,0.652,239027.0,0.917,6.0,-6.72,0.0082,0.0,0.0509,0.459,132.975
4WN5naL3ofxrVBgFpguzKo,60hmtJmGbsAEXC0KCKMlN3,0.669,242440.0,0.747,6.0,-7.108,0.141,0.0,0.185,0.483,122.531
3WfJ1OtrWI7RViX9DMyEGy,7DKS5MjMj4pbPCuartvRPK,0.456,216400.0,0.871,1.0,-3.503,0.00013,0.0,0.0617,0.407,149.001
6XwwFnewNgWp81MYMK8zLq,5BAdY7N95dEvINPywpczsv,0.588,225335.0,0.917,1.0,-2.904,0.0157,1.67e-06,0.247,0.464,130.004
0X2BH1fck6amBIoJhDVmmJ,0Di9bVr9kej3oMs1K08k3J,0.568,206187.0,0.868,0.0,-5.734,0.0709,0.0,0.0914,0.589,122.996
7IEs29neldWttflhIzGhCX,1Vjx2wR1PzqSkQnBhHJbOT,0.777,177093.0,0.698,11.0,-4.168,0.0995,0.0,0.211,0.962,128.004
7bhcf6U7Lu1Ra9u0oWLM5x,1giGmy2MVpCBj26WloYzSl,0.767,221540.0,0.796,1.0,-5.124,0.0219,1.02e-05,0.06,0.616,129.986
5Pwc4xIPtQLFEnJriah9YJ,5zHQQRFcanQoXqfeEKunCm,0.485,241613.0,0.716,2.0,-6.044,0.0946,0.0,0.105,0.295,140.094
65jgj6SqhyQN9TEh5g0Unu,5bqixA11EudPLZokjLo1Fy,0.46,242173.0,0.706,7.0,-4.551,0.0498,0.0,0.137,0.131,119.971
65jgj6SqhyQN9TEh5g0Unu,1RGsXWsjf4tU4TnwX0Izhd,0.485,276933.0,0.877,1.0,-3.825,0.000416,3.79e-06,0.0645,0.257,130.025
1vCWHaC5f2uS3yhpwWbIA6,00GfiT5AxTNSDQihPeMRkM,0.575,228750.0,0.75,6.0,-3.798,0.299,0.0,0.268,0.609,128.091
521qvhdobR0GzhvU6TFw76,69mlHIPayAZVzC32RaVty5,0.536,216923.0,0.832,8.0,-3.762,0.00768,0.0,0.054,0.175,130.069
2iEvnFsWxR0Syqu2JNopAd,4lAYMPLPFOovwTCmtTt9b5,0.549,185307.0,0.981,11.0,-3.558,0.0178,1.8e-06,0.438,0.873,82.331
0hEurMDQu99nJRq8pTxO14,5j82yGNCjpk6R50LgR4hHG,0.577,201173.0,0.756,2.0,-5.82,0.159,0.000232,0.249,0.663,176.75
20apXQGKM00jJTvYfyKwlb,787zLV8eQMd5pl0BvYpnaq,0.499,311147.0,0.725,8.0,-10.568,0.0888,0.0,0.364,0.422,149.342
4NiJW4q9ichVqL1aUsgGAN,72wz45uQj2KuxrL1cvBJGv,0.504,188813.0,0.937,0.0,-4.701,8.12e-05,0.0,0.116,0.725,149.961
0vWCyXMrrvMlCcepuOJaGI,1AnesEZjtNHT7Nr2Y4BuNR,0.422,232240.0,0.904,0.0,-4.531,0.02,4.49e-06,0.686,0.32,163.929
3ngKsDXZAssmljeXCvEgOe,2hdhm6piUJnmKXmEmskXCg,0.545,242733.0,0.699,0.0,-8.76,9.44e-05,5.79e-05,0.12,0.6,119.589
6we2CCxymhh4v30lZRhhpa,5x7FOLVDAtNbrOfN1Fu7tA,0.514,240760.0,0.961,7.0,-0.821,0.00126,0.0,0.383,0.655,144.993
3ao3jf5d70Tf4fPh2bnXVl,5Vac8co5QPblcdlWbHSFsE,0.349,218627.0,0.919,7.0,-4.124,0.00415,0.0,0.26,0.294,166.916
49bzE5vRBRIota4qeHtQM8,2UREu1Y8CO4jXkbvqAtP7g,0.64,178013.0,0.957,8.0,-2.336,0.0431,0.0,0.0789,0.692,134.992
3nJWBJvK7uGvfp4iZh9CkN,6IF5ICCqX9Dzote5VVSrjW,0.557,240453.0,0.857,9.0,-5.076,0.00575,0.0,0.117,0.276,112.504
3eJxobq5MS9zYVjiZs5bi0,3JkXTkpTyxWBcfH4vn8o9S,0.478,182507.0,0.944,9.0,-3.936,0.0106,0.0,0.134,0.474,133.002
6fcTRFpz0yH79qSKfof7lp,2U0pVx4m1Kdm1Gsjjm6iq8,0.577,204213.0,0.691,0.0,-7.437,0.0134,3.43e-06,0.124,0.507,129.984
5pKCCKE2ajJHZ9KAiaK11H,4Tn2llBm1g0UlWctmgPL8Z,0.741,212280.0,0.816,1.0,-4.823,0.00104,0.0968,0.281,0.702,132.949
04abdnqPQe2N4fjztDea6z,2FvE1VYiztTWlj3ivgMAeY,0.715,231587.0,0.922,6.0,-3.888,0.00248,1.78e-06,0.296,0.977,125.997
3TVXtAsR1Inumwj472S9r4,6HSqyfGnsHYw9MmIpa9zlZ,0.544,357347.0,0.92,5.0,-1.474,0.244,0.0,0.19,0.519,105.307
26plsJBmW5se3wurhwzaEK,57wyLm1TrXFisZAtzRzalS,0.342,211566.0,0.719,7.0,-4.711,0.108,0.0,0.9,0.4,76.552
4UXqAaa6dQYAk18Lv7PEgX,3Y3gChJoEUTqrtuqJCIPQk,0.511,205851.0,0.897,2.0,-4.492,0.048,0.0,0.196,0.327,164.908
0rU7Dpf3bFczTmvhsrv0AS,3Fc94ozji9JAk4s6FEpiIb,0.414,196707.0,0.913,8.0,-3.24,0.000253,2.67e-05,0.0816,0.491,150.029
74XFHRwlV6OrjEM0A2NCMF,6SpLc7EXZIPpy0sVko0aoU,0.517,211520.0,0.906,1.0,-3.677,0.00272,9.26e-06,0.113,0.731,172.977
4N874uPqBka1QiCvnCVOtr,02HUcZIF7Z2RqSvAxdRPqi,0.658,227027.0,0.706,5.0,-5.347,0.0625,0.0,0.106,0.427,98.967
69GGBxA162lTqCwzJG5jLp,3vv9phIu6Y1vX3jcqaGz5Z,0.713,226739.0,0.802,4.0,-7.055,0.0435,0.00377,0.309,0.343,100.001
2qxJFvFYMEDqd7ui6kSAcq,4e1V6XqJ0GbagtTaI6ytUS,0.532,204223.0,0.792,3.0,-4.572,0.027,1.72e-06,0.101,0.38,127.989
1vCWHaC5f2uS3yhpwWbIA6,0ct6r3EGTcMLPtrXHDvVjc,0.528,176658.0,0.852,6.0,-5.294,0.0181,0.0,0.242,0.647,126.012
0NbfKEOTQCcwd6o7wSDOHI,24b20V609aI0WJ8LyxR8qx,0.754,220079.0,0.909,6.0,-3.323,0.138,0.0,0.281,0.591,126.994
0ONHkAv9pCAFxb0zJwDNTy,4rvYjbns8jzrmEYyu8Vi1C,0.551,149200.0,0.765,2.0,-4.93,0.00411,0.0,0.734,0.159,72.47
1bNEG4iSClCqQRyZgho3YV,2Bdu0cw4fJzUnU7X7fTmBC,0.606,315530.0,0.816,5.0,-6.258,0.0101,0.00738,0.267,0.287,127.999
3YHpeM8l5FGcYTb1EfXmzB,4dy1iO6lZMqNmh5W6hhjEs,0.483,205082.0,0.792,2.0,-3.151,0.000514,0.000218,0.404,0.413,98.024
6eouuqqGggqDlYRV63cgPo,6kJIJGXinrUAEuU2eF1Aux,0.433,176947.0,0.307,0.0,-8.796,0.65,0.0,0.0635,0.378,178.114
19tXPgV4aFBQNk09toma0r,3a1jueL2ywaBNJABJZWYdQ,0.254,241573.0,0.712,5.0,-4.163,0.154,0.000299,0.168,0.194,127.371
